只有新注册3天内的用户才能填写邀请码，邀请人将会在你充值时获得奖励,"Only users who have registered within 3 days can fill in the invitation code, and the inviter will be rewarded when you recharge","Hanya pengguna yang mendaftar dalam 3 hari bisa mengisi kode undangan, penundang akan mendapatkan hadiah saat anda top up","Sólo los nuevos inscritos en un plazo de 3 días pueden rellenar el código de invitación, el invitante será recompensado cuando recargue",,,
绑定邀请人成功,Successfully bind the inviter,Berhasil mengikat pengundang,Vincular al invitado con éxito,,,
充值%s,Recharge %s,Top up%s,Recarga %s,,,
今日分成(金币),Today's share (gold coins),Bagikan hari ini(koin),Participación de hoy (monedas de oro),,,
累计总分成(金币),Cumulative total share (gold coins),Bagikan total akumulasi (koin),Participación total acumulada (monedas de oro),,,
分成明细,Share details,Catatan bagikan,Compartir detalles,,,
你还没有获得充值分成,You haven't got recharge share,Anda belum mendapatkan bagian top up,No has recibido tu cuota de recarga,,,
我的分成奖励,My share reward,Hadiah bagikan saya,Mi parte de la recompensa,,,
日期选择,Date selection,Pilih tanggal,Selección de fecha,,,
规则,Rules,Peraturan ,Reglas,,,
分成奖励,Share rewards,Share rewards,Compartir premios,,,
邀请好友注册 获充值分成,Invite friends to register and get recharge share,Mengundang teman untuk mendaftar akan dapatkan hadiah top up ,Invita a tus amigos a que se registren y obtengas una recarga compartida,,,
你的专属邀请码,Your invitation code,Kode khusus anda,Su código de invitación exclusivo,,,
(好友可在注册后3天内填写邀请码绑定邀请人),(Friends can fill in the invitation code to bind the inviter within 3 days after registration),(Teman bisa mengisi kode undangan dan mengikat pengundang dalam 3 hari setelah pendaftaran),(Los amigos pueden completar el código de invitación para vincular al invitado dentro de los 3 días posteriores al registro),,,
邀请好友,Invite friends,Mengundang teman,Invitar a un amigo,,,
累计分成,Cumulative share,Gift share akumulasi,Cuota acumulada,,,
(今日分成%s,(Today's share%s,Gift share hari ini%s,(%s de división en el día de hoy,,,
已邀请人数,Number of invitees,Jumlah orang yang diuntang,Número de personas invitadas,,,
(今日已邀请%s,(Invited%s today,Hari ini telah mengundang%s,(%s de invitados hoy,,,
知道了,Understood,Telah tahu ,,,,
搜索,Search,Mencari,Buscar en,,,
移除,Remove,Menghapus,Eliminar,,,
添加,Add,Tambah,Añadir,,,
新建,Create,Membuat,Nueva construcción,,,
暂无,Not yet,Belum ada,Todavía no,,,
网络连接失败，请检查你的网络设置,"Network connection failed, please check your network settings","Koneksi jaringan gagal, harap periksa pengaturan jaringan anda","La conexión de red ha fallado, por favor, compruebe la configuración de la red",,,
关闭,Close,Tutup,Cerrar,,,
菜单,Menu,Daftar,Menú,,,
不能含有空格,Cannot contain spaces,Tidak boleh mengandung spasi,No puede contener espacios,,,
已读,Readed,Telah baca,Leer,,,
未读,Unread,Belum baca,Sin leer,,,
图 片,Picture,Gambar,Foto,,,
拍 摄,Filming,Syuting,Filmar,,,
重新下载?,Download again?,unduh lagi?,¿Recarga?,,,
重 发,Resend,Kirim lagi,Reenviar,,,
重发消息?,Resend message?,Kirim pesan lagi?,¿Reenviar un mensaje?,,,
复 制,Copy,Salin,Reproducción,,,
删 除,Delete,Hapus,Borrar,,,
转文字,Trans to text,Konversikan ke teks,Texto transferido,,,
转发到个人,Share to individual,Kirim ke pribadi,Reenviar a un individuo,,,
转发到群组,Share to group,Kirim ke grup ,Reenviar al grupo,,,
撤 回,Recall,Hapus,Retirada de fondos,,,
保存,Save,Simpan,Guardar,,,
删除该聊天,Delete the chat,Hapus obrolan ini,Borrar este chat,,,
置顶该聊天,Pin this chat,Sematkan obrolan ini,Top este chat,,,
取消置顶,Cancel pin,Membatalkan sematkan,Cancelar arriba,,,
保存到手机,Save to phone,Menyimpan di ponsel,Guardar en el móvil,,,
图片保存失败,Picture save failed,Gambar gagal disimpan,Fallo al guardar la imagen,,,
图片已保存到手机,Picture has been saved to phone,Gambar tetah simpan di ponsel,Imagen guardada en el móvil,,,
语音转化失败,Voice conversion failed,Konversi suara gagal,Fallo de conversión de voz,,,
您已退出该群聊,You have exited the group chat,Anda telah keluar dari grup ini ,Has abandonado este chat de grupo,,,
您已退出该群聊,You have exited the group chat,Anda telah keluar dari grup ini ,Has abandonado este chat de grupo,,,
您已不在该群聊，不能发送消息,You are not in the group chat and cannot send messages,"Anda tidak ada di grup ini, tidak bisa kirim pesan",Ya no estás en el chat de grupo y no puedes enviar mensajes,,,
发送,Send,Kirim ,Enviar,,,
无法显示该内容,Can't display this content,Tidak bisa menampilkan konten ini ,Este contenido no se puede mostrar,,,
客户端版本不支持该内容,The client version does not support this content,Versi klien tidak mendukung konten ini,La versión del cliente no soporta este contenido,,,
发送时间超过2分钟的消息，不能被撤回,Messages sent for more than 2 minutes cannot be recall,Pesan yang dikirim lebih dari 2 menit tidak bisa ditarik kembali,Los mensajes enviados hace más de 2 minutos no pueden ser retirados,,,
按住 说话,Hold to speak,Tekan untuk bicara,Mantenga pulsado Hablar,,,
松开 结束,Loosen end,Lepaskan untuk berakhir,Aflojar Terminar,,,
请插入,Please insert,Silakan masukkan,"Por favor, inserte",,,
录音失败，请重试,"Failed to record, please try again","Perekaman gagal, silakan coba lagi","La grabación ha fallado, por favor, inténtelo de nuevo",,,
手指上滑，取消发送,Swipe up to cancel sending,Geser ke atas untuk membatalkan pengiriman,Deslice el dedo hacia arriba para cancelar el envío,,,
00:00,00:00,00:00,00:00,,,
松开手指，取消发送,Swipe up to cancel sending,Lepaskan jari anda untuk membatalkan pengiriman,Suelta el dedo para cancelar el envío,,,
录音达到最大时间，是否发送？,"Recording reaches the maximum time, should you send it?",Perekaman mencapai waktu maksimum. Apakah Anda ingin mengirimnya?,"La grabación alcanza el tiempo máximo, ¿se envía?",,,
你的手机没有图库程序,You don't have a gallery app on your phone,Ponsel Anda tidak memiliki program galeri,Tu teléfono no tiene una aplicación de galería,,,
存储空间不足，无法保存此次多媒体消息,There is not enough storage space to save this multimedia message,Ruang penyimpanan tidak cukup untuk menyimpan pesan multimedia ini,Espacio de almacenamiento insuficiente para guardar este mensaje multimedia,,,
正在下载视频,Video is downloading,Sedang mengunduh video,El video se está descargando,,,
"视频下载失败,请重试","Video download failed, please try again","Gagal mengunduh video, silahkan coba lagi nanti ","Fallo en la descarga del vídeo, inténtelo de nuevo",,,
无法播放该视频,Can't play the video,Tidak bisa memutar video ini ,El vídeo no se puede reproducir,,,
暂时无法播放视频，请重试,"Video cannot be played temporarily, please try again","Belum bisa memutar video ini, silahkan coba lagi ","El video no puede ser reproducido en este momento, por favor inténtelo de nuevo",,,
视频播放,Video playing,Memutar video ,Reproducción de vídeo,,,
视频录制,Video recording,Rekaman video,Grabación de vídeo,,,
无法连接视频设备 ，请稍候再试,"Unable to connect to video device, please try again later","Tidak dapat terhubung ke perangkat video, coba lagi nanti","No se ha podido conectar con el dispositivo de vídeo, espere e inténtelo de nuevo",,,
"视频文件大小为: %sdKB,","Video file size: %sdKB,",Ukuran video:%sdKB,"El tamaño del archivo de vídeo es: %sdKB,",,,
"视频文件大小为: %sMB,","Video file size: %sMB,",Ukuran video:%sbMB,"El tamaño del archivo de vídeo es: %sMB,",,,
是否发送该视频？,Do you want send this video?,Apakah kirim video ini?,¿Quieres enviar este vídeo?,,,
启动摄像头录制视频失败,Failed to start camera to record video,Gagal memulai kamera untuk merekam video,No se puede iniciar la cámara para grabar vídeo,,,
停止失败，可能已经停止,"Stop failed, may have stopped","Berhenti gagal, mungkin telah berhenti","Parada fallida, puede haberse detenido",,,
录制视频太短,Recording video is too short,Video yang direkam terlalu pendek,Los vídeos grabados son demasiado cortos,,,
%s,%s,%s,%s,,,
联系人选择器,Contact selector,,Selector de contactos,,,
需要身份验证,Requires authentication,Perlu verifikasi,Se requiere la verificación de la identidad,,,
允许任何人加入,Allow anyone to join,Izinkan siapa saja untuk bergabung,Cualquiera puede unirse,,,
不允许任何人申请加入,Don't allow anyone to apply for joining,Tidak izin siapapun untuk bergabung ,Nadie puede solicitar la afiliación,,,
管理员邀请,Admin invitation,Undangan administrator,Invitación al administrador,,,
所有人邀请,Everyone invited,Mengudang semua ,Todos los invitados,,,
管理员修改,Modified by admin,Diubah oleh administrator,Modificado por el administrador,,,
所有人修改,Modified by everyone,Diubah oleh semua orang ,Modificado por todos,,,
需要验证,Need verification,Perlu verifikasi,Verificación requerida,,,
不需要验证,No verification required,Tidak perlu verifakasi,No se requiere verificación,,,
群聊昵称,Group chat nickname,Nama panggilan grup ,Apodo del chat de grupo,,,
未填写,Unfilled,Belum mengisi ,No rellenado,,,
身份,Identity,Identitas,Identidad,,,
移出本群聊,Move out of this group chat,Keluar dari obrolan grup ini,Eliminarlo de este chat grupal,,,
成员信息,Member information,Informasi anggota ,Información para los miembros,,,
群主,Group owner,Pemilik grup ,Jefe de Grupo,,,
群聊成员,Group members,Anggota grup ,Miembros del chat de grupo,,,
没有权限,No permission,Tidak ada otoritas ,No hay permiso,,,
设为管理员,Set as admin,Mengatur menjadi administrator,Establecer como administrador,,,
取消管理员,Cancel admin,Batalkan administrator ,Cancelar administrador,,,
确定要将其移出群聊么?,Are you sure want to remove it from the group chat?,Yakin menghapusnya dari obrolan grup?,¿Estás seguro de que quieres sacarlos del chat de grupo?,,,
群聊公告,Group announcement,Pengumuman grup,Anuncio del chat de grupo,,,
邀请成员,Invite members,Mengundang anggota ,Miembros invitados,,,
群聊名称,Group name,Nama panggilan grup ,Nombre del chat de grupo,,,
群聊介绍,Group introduction,Pengenalan grup,Introducción al chat de grupo,,,
扩展示例,Extension example,Contoh ekstensi,Ejemplos ampliados,,,
点击设置,Click Settings,Klik Pengaturan,Haga clic en Configuración,,,
成员数量不能超过%sd,Number of members cannot exceed %sd,Jumlah anggota tidak bisa lebih dari%sd ,El número de miembros no puede superar %sd,,,
身份验证,Authentication,verifikasi,Verificación de la identidad,,,
邀请他人权限,Invite others permission,Otoritas mengundang orang ,Invitar a los demás permiso,,,
群聊资料修改权限,Group information modification permissions,Otoritas modifikasi data obrolan grup,Derechos de modificación del perfil del chat de grupo,,,
被邀请人身份验证,Invitee identity verification,Verifikasi orang yang diundang ,Verificación de la identidad de los invitados,,,
标题,Title,Judul ,Título,,,
公告内容,Announcement content,Isi pengumuman,Contenido del anuncio,,,
请输入群聊公告标题,Please enter the title of the group announcement,Silahkan masukkan topik pengumuman grup ,Introduzca el título del anuncio del chat de grupo,,,
我的群聊名片,My group card,Kartu nama obrolan grup saya,Tarjetas de visita de mi grupo de chat,,,
点击填写群聊介绍,Click to fill in the group introduction,Klik untuk mengisi pengenalan grup ,Haga clic para rellenar la introducción del chat de grupo,,,
点击修改扩展内容,Click to modify the extended content,Klik untuk mengubah konten yang diperluas,Haga clic para modificar la extensión,,,
点击填写群聊公告,Click to fill in the group announcement,Klik untuk mengisi pengumuman grup ,Haga clic para rellenar el anuncio del chat de grupo,,,
消息提醒,Message notification,pemberitahuan pesan,Alertas de noticias,,,
没有可转移的群聊成员,No transferable group members,Tidak ada anggota grup yang dapat ditransfer,No hay miembros del chat de grupo transferibles,,,
群聊转移成功,Group chat transfer succeeded,Obrolan grup berhasil ditransfer,Transferencia del chat de grupo con éxito,,,
